#module 1
S1,MAT101,If A and B are square matrices of the same order, then (A+B)^T equals?,A^T + B^T, A^T - B^T, AB, BA,A^T + B^T
S6,HUT300,Sunk cost is?,Irrecoverable cost,Only physical cost,Only profit,Only tax,Irrecoverable cost
S6,HUT300,Shutdown point is where?,Price equals minimum AVC,Only break‑even,Only supply limit,Only demand limit,Price equals minimum AVC
S6,HUT300,Break‑even point is?,Total revenue equals total cost,Only profit,Only loss,Only supply equals demand,Total revenue equals total cost
S6,HUT300,Short‑run cost curves include?,AVC and AFC,Only MC,Only MR,Only GDP,AVC and AFC
S6,HUT300,Long‑run cost curves are?,Envelope of short‑run curves,Only individual,Only constant,Only tariffs,Envelope of short‑run curves
S6,HUT300,Marginal cost is?,Extra cost of one more unit,Only fixed cost,Only variable cost,Only total cost,Extra cost of one more unit
S6,HUT300,Average cost is?,Total cost per unit,Only marginal cost,Only TC‑MC difference,Only supply curve,Total cost per unit
S6,HUT300,Economies of scale reduce?,Long‑run average cost,Only fixed cost,Only tariffs,Only taxes,Long‑run average cost
S6,HUT300,Returns to scale refers to?,Output change to proportional inputs,Only cost,Only demand,Only tariff,Output change to proportional inputs
S6,HUT300,Marginal product is?,Incremental output from extra input,Only cost,Only tariff,Only demand,Incremental output from extra input
S6,HUT300,Average product is?,Output per unit of input,Only cost,Only supply,Only tariff,Output per unit of input
#module 4
S6,HUT300,What does GDP measure?,Total value of final goods and services,Only exports,Only imports,Only trade balance,Total value of final goods and services
S6,HUT300,National income excludes?,Intermediate goods,Only exports,Only tariffs,Only imports,Intermediate goods
S6,HUT300,Circular flow of income links?,Production, income and expenditure,Only trade,Only exports,Only tariffs,Production, income and expenditure
S6,HUT300,Final goods are?,Consumed by end users,Intermediate goods,Only exports,Only imports,Consumed by end users
S6,HUT300,Stock refers to?,Quantity measured at a point in time,Flow is measured over period,Only trade,Only tariff,Quantity measured at a point in time
S6,HUT300,Monetary policy is implemented by?,Central bank,Goods producers,Only exporters,Only importers,Central bank
S6,HUT300,Fiscal policy involves?,Government taxation and spending,Only monetary policy,Only trade policy,Only tariffs,Government taxation and spending
S6,HUT300,Inflation is?,General price level rise,Only trade deficit,Only GDP reduction,Only elasticity,General price level rise
S6,HUT300,Money market deals with?,Short‑term funds,Only long‑term,Only trade,Only tariffs,Short‑term funds
S6,HUT300,Capital market deals with?,Long‑term funds,Only short term,Only trade,Only export data,Long‑term funds
S6,HUT300,Bond is?,Debt instrument,Only equity,Only tariff,Only imports,Debt instrument
S6,HUT300,Share is?,Equity instrument,Only bond,Only tariff,Only exports,Equity instrument
S6,HUT300,Stock market index like Sensex shows?,Performance of major stocks,Only bonds,Only trade flows,Only tariffs,Performance of major stocks
S6,HUT300,Demat account holds?,Electronic securities,Only cash,Only trade data,Only banks,Electronic securities
S6,HUT300,Inflation control uses?,Monetary and fiscal policies,Only trade,Only pricing,Only supply,Monetary and fiscal policies
S6,HUT300,GDP increases if?,Consumption and investment rise,Only imports,Only tariffs,Only exports,Consumption and investment rise
S6,HUT300,Money market instruments include?,Treasury bills,Only GDP,Only tariffs,Only elasticity,Treasury bills
#module 5
S6,HUT300,International trade refers to?,Exchange of goods between countries,Only domestic trade,Only services,Only imports,Exchange of goods between countries
S6,HUT300,One advantage of international trade is?,Access to larger markets,Only tariffs,Only GDP measurement,Only microeconomics,Access to larger markets
S6,HUT300,A disadvantage of trade can be?,Dependency on foreign markets,Only price controls,Only monopolies,Only PPC,Dependency on foreign markets
S6,HUT300,Absolute advantage means?,Produce more with same resources,Only GDP growth,Only tariffs,Only exports,Produce more with same resources
S6,HUT300,Comparative advantage means?,Produce at lower opportunity cost,Only absolute productivity,Only tariffs,Only imports,Produce at lower opportunity cost
S6,HUT300,Heckscher‑Ohlin theory emphasizes?,Factor endowments determine trade,Only GDP,Only tariffs,Only inflation,Factor endowments determine trade
S6,HUT300,Balance of payments records?,All international transactions,Only GDP,Only elasticities,Only demand,All international transactions
S6,HUT300,BOP deficit needs?,Policy response like devaluation,Only tariffs,Only imports,Only exports,Policy response like devaluation
S6,HUT300,Trade policy can be?,Free trade or protection,Only monetary,Only fiscal,Only PPC,Free trade or protection
S6,HUT300,Tariff is?,Tax on imports,Only export subsidy,Only GDP measure,Only elasticity,Tax on imports
S6,HUT300,Non‑tariff barriers include?,Quotas and standards,Only tariffs,Only subsidies,Only exports,Quotas and standards
S6,HUT300,Free‑trade zone offers?,Duty‑free environment,Only domestic market,Only tariffs,Only GDP,Duty‑free environment
S6,HUT300,Exports lead to?,Foreign exchange earnings,Only domestic sales,Only tariffs,Only supply,Foreign exchange earnings
S6,HUT300,Imports are?,Purchases from abroad,Only exports,Only GDP,Only tariff, Purchases from abroad
S6,HUT300,Trade policy protects?,Infant industries,Only elasticity,Only BOP,Only GDP,Infant industries
S6,HUT300,Tariff effect is?,Raises revenue and protects local firms,Only increases imports,Only decreases exports,Only reduces GDP,Raises revenue and protects local firms
S6,HUT300,BOP surplus means?,More inflows than outflows,Only tariffs,Only imports,Only exports,More inflows than outflows
#module 1
S7,CST473,Natural Language Processing primarily deals with?,Understanding and processing human language data,Only numeric data,Only graphics,Only images,Understanding and processing human language data
S7,CST473,NLP stands for?,Natural Language Processing,Natural Linear Programming,Network Layer Protocol,Numeric Logic Processor,Natural Language Processing
S7,CST473,One major challenge in NLP is?,Ambiguity in language,High CPU speed,Graphics rendering,Memory fragmentation,Ambiguity in language
S7,CST473,Which is a core NLP task?,Text classification,Only sorting,Only matrix multiplication,Only search,Text classification
S7,CST473,NLP application includes?,Machine translation,Only database design,Only OS scheduling,Only networking,Machine translation
S7,CST473,Language building blocks include?,Words, sentences, grammar,Only numbers,Only pictures,Only audio,Words, sentences, grammar
S7,CST473,Which approach is used in modern NLP?,Machine learning,Only template matching,Only static coding,Only manual parsing,Machine learning
S7,CST473,Which is an ML algorithm for NLP?,Naïve Bayes Classifier,Quick sort,Merge sort,Binary search,Naïve Bayes Classifier
S7,CST473,Logistic regression can be used for?,Text classification,Only pagination,Only caching,Only rendering,Text classification
S7,CST473,Support Vector Machine is?,Supervised learning algorithm,Only unsupervised,Only clustering,Only regression,Supervised learning algorithm
S7,CST473,Heuristic‑based NLP is?,Rule‑based NLP,Only numeric,Only graphics,Only hardware,Rule‑based NLP
S7,CST473,Machine learning based NLP learns from?,Data examples,Only expert rules,Only noise,Only random numbers,Data examples
S7,CST473,NLP challenges include?,Idioms and exceptions,Only CPU power,Only memory,Only IO,Idioms and exceptions
S7,CST473,NLP can be applied to?,Sentiment analysis,Only OS tasks,Only networking problems,Only graphics,Sentiment analysis
S7,CST473,Text segmentation means?,Breaking text into units,Only compressing,Only sorting,Only indexing,Breaking text into units
S7,CST473,Syntactic analysis relates to?,Structure of sentences,Only numeric data,Only graphics,Only audio,Structure of sentences
S7,CST473,Semantic analysis deals with?,Meaning of text,Only memory,Only CPU,Only IO,Meaning of text
S7,CST473,NLP helps in?,Information extraction,Only UI design,Only OS scheduling,Only databases,Information extraction
S7,CST473,Word sense ambiguity is a problem in?,Semantic analysis,Only numeric analysis,Only compression,Only networking,Semantic analysis
S7,CST473,Corpus in NLP refers to?,Large text collection,Only CPU collection,Only chip design place,Only graphics set,Large text collection
S7,CST473,Preprocessing step includes?,Tokenization,Only memory freeing,Only OS calls,Only networking,Tokenization
S7,CST473,Another NLP preprocessing step is?,Stop word removal,Only code generation,Only UI rendering,Only printing,Stop word removal
S7,CST473,Stemming causes?,Reduce words to root form,Only expand words,Only sort,Only network,Reduce words to root form
S7,CST473,Lemmatization preserves?,Dictionary form of words,Only memory,Only CPU speed,Only IO speed,Dictionary form of words
#module 2
S7,CST473,Text pre‑processing includes?,Cleaning and preparing raw text,Only compressing,Only networking,Only OS tasks,Cleaning and preparing raw text
S7,CST473,Text extraction from documents is part of?,NLP pipeline,Only image processing,Only networking,Only OS tasks,NLP pipeline
S7,CST473,One‑hot encoding represents?,Each word as a binary vector,Only integer,Only string,Only float,Each word as a binary vector
S7,CST473,Bag of Words model uses?,Word frequency counts,Only word positions,Only syntax,Only semantics,Word frequency counts
S7,CST473,Bag of N‑grams captures?,Sequence of word patterns,Only single word,Only characters,Only bits,Sequence of word patterns
S7,CST473,TF‑IDF stands for?,Term Frequency‑Inverse Document Frequency,Only term frequency,Only vector dimension,Only tuple features,Term Frequency‑Inverse Document Frequency
S7,CST473,TF‑IDF helps to?,Weight words by importance,Only sort alphabetically,Only count characters,Only count sentences,Weight words by importance
S7,CST473,Distributed word representation refers to?,Word embeddings,Only single vector,Only numeric code,Only hash code,Word embeddings
S7,CST473,Word2Vec produces?,Word vectors capturing semantics,Only random codes,Only syntax only,Only counts,Word vectors capturing semantics
S7,CST473,Doc2Vec models?,Document level vector representations,Only word lists,Only characters,Only images,Document level vector representations
S7,CST473,Feature engineering in NLP is?,Extracting useful text features,Only UI features,Only OS features,Only network features,Extracting useful text features
S7,CST473,Sparse vector means?,Mostly zeros,Only ones,Only unique words,Only characters,Mostly zeros
S7,CST473,Token is?,Basic unit of text,Only char,Only line,Only page,Basic unit of text
S7,CST473,Preprocessing removes?,Punctuations and noise,Only code,Only memory,Only networking,Punctuations and noise
S7,CST473,Vocabulary building collects?,Unique tokens,Only sentences,Only paragraphs,Only files,Unique tokens
S7,CST473,Stop words are?,Common low‑value words,Only rare words,Only punctuation,Only symbols,Common low‑value words
S7,CST473,Vector space model maps text to?,Numeric vectors,Only raw text,Only control chars,Only network,Numeric vectors
S7,CST473,N‑gram size 2 refers to?,Bigrams,Only unigrams,Only trigrams,Only length 3,Bigrams
S7,CST473,Embedding dimension is?,Size of numeric word vector,Only number of files,Only network nodes,Only binary bits,Size of numeric word vector
S7,CST473,Preprocessing pipeline follows?,Data extraction → cleaning → features,Only reverse order,Only networking code,Only OS calls,Data extraction → cleaning → features
S7,CST473,Normalization in text means?,Standardize text format,Only compress,Only encrypt,Only network,Standardize text format
S7,CST473,Tokenization splits?,Text into tokens,Only bytes,Only network frames,Only audio,Text into tokens
#module 3
S7,CST473,Text classification sorts?,Texts into categories,Only sorts numbers,Only sorting arrays,Only codes,Texts into categories
S7,CST473,Sentiment analysis is example of?,Text classification,Only numeric task,Only UI task,Only OS task,Text classification
S7,CST473,Naïve Bayes classifier is?,Probabilistic classification model,Only deterministic,Only fixed pattern,Only UI design,Probabilistic classification model
S7,CST473,Support Vector Machine in NLP is used for?,Text classification,Only compression,Only graphics,Only networking,Text classification
S7,CST473,Logistic regression output is?,Probability of class,Only boolean true/false,Only numeric count,Only opcode,Probability of class
S7,CST473,Information extraction aims to?,Extract structured info from unstructured text,Only sort,Only code gen,Only UI tasks,Extract structured info from unstructured text
S7,CST473,NAMED ENTITY RECOGNITION finds?,Entities like person/location,Only syntax,Only grammar rules,Only stops,Entities like person/location
S7,CST473,NER is treated as?,Sequence labeling problem,Only numeric,Only counts,Only networking,Sequence labeling problem
S7,CST473,Ambiguity in NER affects?,Correct tag assignment,Only memory only,Only network only,Only OS only,Correct tag assignment
S7,CST473,Evaluation of text classifier uses?,Accuracy and recall,Only SNMP,Only TCP metrics,Only checksum,Accuracy and recall
S7,CST473,Precision metric measures?,Correct positive predictions,Only negatives,Only syntax,Only memory,Correct positive predictions
S7,CST473,Recall metric measures?,Fraction of true positives found,Only false negatives,Only total labels,Only random, Fraction of true positives found
S7,CST473,F1 score balances?,Precision and recall,Only speed and memory,Only output size,Only network parameters,Precision and recall
S7,CST473,Feature vector is input to?,Classification algorithm,Only hardware,Only disks,Only OS tasks,Classification algorithm
S7,CST473,Training dataset teaches?,Model to learn patterns,Only test data,Only UI code,Only networking data,Model to learn patterns
S7,CST473,Test dataset checks?,Model generalization,Only code compile,Only memory allocation,Only OS tasks,Model generalization
S7,CST473,Overfitting means?,Model fits training too closely,Only underfits,Only networking,Only graphics,Model fits training too closely
#module 4
S7,CST473,Relation detection finds?,Relationships between entities,Only syntax trees,Only loops,Only functions,Relationships between entities
S7,CST473,Supervised relation detection uses?,Labeled examples,Only unlabeled,Only random,Only hardware,Labeled examples
S7,CST473,Inverted index helps?,Retrieve documents quickly,Only sort arrays,Only memory pages,Only OS calls,Retrieve documents quickly
S7,CST473,Information retrieval maps?,Queries to relevant documents,Only compile code,Only UI design,Only networking,Queries to relevant documents
S7,CST473,Term weighting increases?,Influence of important words,Only noise,Only memory,Only sockets,Influence of important words
S7,CST473,Document scoring ranks?,Docs by relevance,Only random,Only humidity,Only delays,Docs by relevance
S7,CST473,Evaluation of IR uses?,Precision and recall,Only buffer sizes,Only ports,Only CPUs,Precision and recall
S7,CST473,Lightly supervised methods require?,Some labeled data,Only none,Only all labeled data,Only hardware,Some labeled data
S7,CST473,Query is input to?,IR system,Only OS,Only network,Only UI,IR system
S7,CST473,Stop word removal improves?,Retrieval quality,Only memory sizes,Only UI design,Only speeds,Retrieval quality
S7,CST473,Lexical resource like WordNet contains?,Word relationships,Only images,Only video,Only audio,Word relationships
S7,CST473,Semantic relations in IR improve?,Meaningful retrieval,Only numeric metrics,Only network tasks,Only UI tasks,Meaningful retrieval
#module 1
S7,CST413,Machine Learning is best described as?,Training models to learn from data,Sorting algorithms,Web development,Database design,Training models to learn from data
S7,CST413,Supervised learning uses?,Labeled data,Only unlabeled data,Only reinforcement signals,Only random, Labeled data
S7,CST413,Unsupervised learning uses?,Unlabeled data,Only labeled,Only reinforcement signals,Only neural networks,Unlabeled data
S7,CST413,Semi‑supervised learning uses?,Both labeled and unlabeled data,Only labeled,Only unlabeled,Only reinforcement signals,Both labeled and unlabeled data
S7,CST413,Reinforcement learning learns by?,Interactions and rewards,Only labeled examples,Only clusters,Only sorting,Interactions and rewards
S7,CST413,Maximum likelihood estimation (MLE) finds?,Parameters maximizing data probability,Random weights,Only errors,Only clusters,Parameters maximizing data probability
S7,CST413,MAP estimation stands for?,Maximum a posteriori estimation,Machine accuracy prediction,Minimum absolute performance,Multiple algorithm parameters,Maximum a posteriori estimation
S7,CST413,Bayesian formulation integrates?,Prior knowledge with data,Only data,Only training error,Only random sampling,Prior knowledge with data
S7,CST413,Overfitting happens when?,Model learns noise too well,Only underfits,Only random,Only ignore data,Model learns noise too well
S7,CST413,Underfitting means?,Model too simple to capture patterns,Only perfect fit,Only clusters,Only random,Model too simple to capture patterns
S7,CST413,Bias‑variance tradeoff involves?,Balancing underfitting and overfitting,Only one model type,Only noise,Only weight decay,Balancing underfitting and overfitting
S7,CST413,Performance measure includes?,Accuracy,Only time,Only memory,Only cost,Accuracy
S7,CST413,Supervised learning task example?,Classification,Only clustering,Only projection,Only sorting,Classification
S7,CST413,Regression predicts?,Continuous output,Only labels,Only ranks,Only memory,Continuous output
S7,CST413,Classification predicts?,Discrete labels,Only numbers,Only strings,Only clusters,Discrete labels
S7,CST413,Cross‑validation helps?,Generalization assessment,Only training error,Only memory usage,Only network usage,Generalization assessment
S7,CST413,Bootstrapping is?,Resampling with replacement,Only cross‑validation,Only clustering,Only sorting,Resampling with replacement
S7,CST413,Ensemble methods combine?,Multiple models,Only one model,Only clusters,Only vectors,Multiple models
S7,CST413,Feature selection is for?,Choosing important features,Only clustering,Only sorting,Only printing,Choosing important features
S7,CST413,Hyperparameters are tuned by?,Validation data,Only training only,Only test only,Only random values,Validation data
S7,CST413,Training set is used for?,Learning model parameters,Only test,Only validation,Only memory,Learning model parameters
S7,CST413,Validation set is used for?,Model tuning,Only training only,Only unlabeled,Only sorts,Model tuning
S7,CST413,Test set evaluates?,Final performance,Only training performance,Only validation loss,Only code,Final performance
S7,CST413,ML paradigm which learns by reward is?,Reinforcement learning,Only supervised,Only unsupervised,Only semi‑supervised,Reinforcement learning
#module 2
S7,CST413,Machine Learning is best described as?,Training models to learn from data,Sorting algorithms,Web development,Database design,Training models to learn from data
S7,CST413,Supervised learning uses?,Labeled data,Only unlabeled data,Only reinforcement signals,Only random, Labeled data
S7,CST413,Unsupervised learning uses?,Unlabeled data,Only labeled,Only reinforcement signals,Only neural networks,Unlabeled data
S7,CST413,Semi‑supervised learning uses?,Both labeled and unlabeled data,Only labeled,Only unlabeled,Only reinforcement signals,Both labeled and unlabeled data
S7,CST413,Reinforcement learning learns by?,Interactions and rewards,Only labeled examples,Only clusters,Only sorting,Interactions and rewards
S7,CST413,Maximum likelihood estimation (MLE) finds?,Parameters maximizing data probability,Random weights,Only errors,Only clusters,Parameters maximizing data probability
S7,CST413,MAP estimation stands for?,Maximum a posteriori estimation,Machine accuracy prediction,Minimum absolute performance,Multiple algorithm parameters,Maximum a posteriori estimation
S7,CST413,Bayesian formulation integrates?,Prior knowledge with data,Only data,Only training error,Only random sampling,Prior knowledge with data
S7,CST413,Overfitting happens when?,Model learns noise too well,Only underfits,Only random,Only ignore data,Model learns noise too well
S7,CST413,Underfitting means?,Model too simple to capture patterns,Only perfect fit,Only clusters,Only random,Model too simple to capture patterns
S7,CST413,Bias‑variance tradeoff involves?,Balancing underfitting and overfitting,Only one model type,Only noise,Only weight decay,Balancing underfitting and overfitting
S7,CST413,Performance measure includes?,Accuracy,Only time,Only memory,Only cost,Accuracy
S7,CST413,Supervised learning task example?,Classification,Only clustering,Only projection,Only sorting,Classification
S7,CST413,Regression predicts?,Continuous output,Only labels,Only ranks,Only memory,Continuous output
S7,CST413,Classification predicts?,Discrete labels,Only numbers,Only strings,Only clusters,Discrete labels
S7,CST413,Cross‑validation helps?,Generalization assessment,Only training error,Only memory usage,Only network usage,Generalization assessment
S7,CST413,Bootstrapping is?,Resampling with replacement,Only cross‑validation,Only clustering,Only sorting,Resampling with replacement
S7,CST413,Ensemble methods combine?,Multiple models,Only one model,Only clusters,Only vectors,Multiple models
S7,CST413,Feature selection is for?,Choosing important features,Only clustering,Only sorting,Only printing,Choosing important features
S7,CST413,Hyperparameters are tuned by?,Validation data,Only training only,Only test only,Only random values,Validation data
S7,CST413,Training set is used for?,Learning model parameters,Only test,Only validation,Only memory,Learning model parameters
S7,CST413,Validation set is used for?,Model tuning,Only training only,Only unlabeled,Only sorts,Model tuning
S7,CST413,Test set evaluates?,Final performance,Only training performance,Only validation loss,Only code,Final performance
S7,CST413,ML paradigm which learns by reward is?,Reinforcement learning,Only supervised,Only unsupervised,Only semi‑supervised,Reinforcement learning
#module 3
S7,CST413,Perceptron model is?,Linear classifier,Only regressor,Only clustering tool,Only metric,Linear classifier
S7,CST413,Activation functions include?,Sigmoid and ReLU,Only linear,Only constant,Only random,Sigmoid and ReLU
S7,CST413,Backpropagation updates?,Weights via gradient descent,Only random,Only sorts,Only clustering,Weights via gradient descent
S7,CST413,Tanh activation outputs?,Between −1 and +1,Only positive,Only negative,Only random,Between −1 and +1
S7,CST413,SVM stands for?,Support Vector Machine,Sorted Vector Model,Supervised Vector Metric,Sample Vector Method,Support Vector Machine
S7,CST413,SVM maximizes?,Margin between classes,Only memory,Only clusters,Only features,Margin between classes
S7,CST413,Kernel trick helps?,Non‑linear classification,Only linear,Only regression,Only clustering,Non‑linear classification
S7,CST413,RBF kernel is?,Radial basis function kernel,Only polynomial,Only linear variant,Only memory metric,Radial basis function kernel
S7,CST413,Soft margin SVM allows?,Some misclassification,Only perfect separation,Only clusters,Only memory,Some misclassification
S7,CST413,Decision boundary in NN is?,Non‑linear generally,Only linear,Only constant,Only random,Non‑linear generally
S7,CST413,Neuron summation computes?,Weighted sum of inputs,Only biases,Only errors,Only outputs,Weighted sum of inputs
S7,CST413,Bias term in NN affects?,Decision threshold,Only memory,Only clusters,Only labels,Decision threshold
S7,CST413,Network depth refers to?,Number of hidden layers,Only nodes,Only features,Only clusters,Number of hidden layers
S7,CST413,Learning in NN minimizes?,Loss function,Only features,Only clusters,Only memory,Loss function
S7,CST413,Feature map from kernels represents?,Transformed input space,Only output labels,Only memory,Only text,Transformed input space
S7,CST413,Support vectors are?,Critical points near margin,Only random points,Only features,Only memories,Critical points near margin
#module 4
S7,CST413,Clustering groups?,Similar data points,Only classes,Only features,Only labels,Similar data points
S7,CST413,K‑means algorithm minimizes?,Within‑cluster variance,Only between clusters,Only labels,Only memory,Within‑cluster variance
S7,CST413,E‑M algorithm is for?,Soft clustering,Only hard clustering,Only regression,Only sorting,Soft clustering
S7,CST413,Hierarchical clustering builds?,Tree of clusters,Only flat clusters,Only labels,Only features,Tree of clusters
S7,CST413,Euclidean distance measures?,Distance in feature space,Only time,Only memory,Only vectors,Distance in feature space
S7,CST413,Similarity measure >1 means?,Not typical for Euclidean,Only perfect similarity,Only clusters,Only errors,Not typical for Euclidean
S7,CST413,PCA stands for?,Principal Component Analysis,Only clustering algorithm,Only classifier,Only setter,Principal Component Analysis
S7,CST413,PCA reduces?,Dimensionality,Only memory,Only sorting,Only labels,Dimensionality
S7,CST413,Dimensionality reduction improves?,Computational efficiency,Only errors,Only random,Only sorting,Computational efficiency
S7,CST413,Cluster centroid is?,Mean of cluster points,Only median,Only mode,Only min,Mean of cluster points
S7,CST413,K‑means requires?,Predefined number of clusters,K‑Nearest neighbors,Only labels,Only memory,Predefined number of clusters
S7,CST413,Dendrogram visualizes?,Hierarchical cluster structure,Only decision tree,Only network,Only sorting,Dendrogram visualizes hierarchical cluster structure
S7,CST413,EM uses?,Probabilistic cluster assignment,Only deterministic assignment,Only labels,Only memory,Probabilistic cluster assignment
S7,CST413,Feature extraction often uses?,PCA,Only clustering,Only classification,Only sorting,PCA
S7,CST413,Unsupervised model learns?,Hidden structure,Only labels,Only memory,Only text,Hidden structure
#module 5
S7,CST413,ROC curve plots?,TPR vs FPR,Only precision vs recall,Only time vs memory,Only clusters,TPR vs FPR
S7,CST413,AUC signifies?,Area under ROC curve,Only error rate,Only memory metric,Only sorting metric,Area under ROC curve
S7,CST413,Precision‑Recall tradeoff highlights?,Balance of positive predictions,Only memory usage,Only sorting,Only clusters,Balance of positive predictions
S7,CST413,Cross‑validation k‑fold splits?,Data into k subsets,Only random repeats,Only labels only,Only clustering slots,Data into k subsets
S7,CST413,Bias refers to?,Error due to wrong assumptions,Only variance,Only memory,Only clusters,Error due to wrong assumptions
S7,CST413,Variance refers to?,Error due to sensitivity to data,Only bias,Only memory,Only clustering,Error due to sensitivity to data
S7,CST413,Ensemble improves?,Generalization,Only training accuracy,Only memory,Only clusters,Generalization
S7,CST413,Bootstrap aggregating is called?,Bagging,Only boosting,Only clustering,Only sorting,Bagging
S7,CST413,Stratified sampling preserves?,Class proportions,Only random sampling,Only clusters,Only memory,Class proportions
S7,CST413,Model selection chooses?,Best hyperparameters,Only labels,Only clusters,Only memory,Best hyperparameters
S7,CST413,Training error lower than test error indicates?,Overfitting,Only underfitting,Only perfect model,Only clustering,Overfitting
S7,CST413,Validation curve shows?,Performance vs hyperparameter,Only memory usage,Only sorting load,Only clusters,Performance vs hyperparameter
#module 1
S7,CST423,Cloud computing primarily refers to?,On‑demand delivery of computing services over the Internet,Only local computing,Only network hardware,Only OS tasks,On‑demand delivery of computing services over the Internet
S7,CST423,One limitation of traditional computing is?,Limited scalability,Unlimited scalability,No hardware,No memory,Limited scalability
S7,CST423,Which paradigm is an early distributed computing model?,Grid computing,Waterfall model,Relational database,Assembly language,Grid computing
S7,CST423,Cluster computing primarily combines?,Multiple computers to act as one,Only one CPU,Only one server,Only memory,Multiple computers to act as one
S7,CST423,Utility computing is?,Pay‑per‑use service model,Only OS scheduling,Only hardware design,Only memory allocation,Pay‑per‑use service model
S7,CST423,NIST Reference Model is?,Standard cloud framework,Only virtualization table,Only network,Only code,NIST Reference Model is standard cloud framework
S7,CST423,Which is a cloud benefit?,Elastic resource provisioning,Only static allocation,Only fixed costs,Only hardware speed,Elastic resource provisioning
S7,CST423,Cloud characteristic “elasticity” means?,Scale resources up/down as needed,Only increase memory,Only static network,Only CPU,Scale resources up/down as needed
S7,CST423,“IaaS” stands for?,Infrastructure as a Service,Internet as a Service,Input as a Service,Internal as a Service,Infrastructure as a Service
S7,CST423,“PaaS” is?,Platform as a Service,Protocol as a Service,Program as a Service,Packaged as a Service,Platform as a Service
S7,CST423,“SaaS” refers to?,Software as a Service,Syntax as a Service,Sequence as a Service,Signal as a Service,Software as a Service
S7,CST423,XaaS stands for?,Anything as a Service,Execution as a Service,Endpoint as a Service,Embedded as a Service,Anything as a Service
S7,CST423,Which is a public cloud?,Services open to general public,Only local server,Only private network,Only cluster,Services open to general public
S7,CST423,Hybrid cloud combines?,Public & private clouds,Only public,Only private,Only grid,Public & private clouds
S7,CST423,Community cloud serves?,Specific group of organizations,Only one user,Only one app,Only one server,Specific group of organizations
S7,CST423,Cloud helps reduce?,Capital expenditures,Only OS overhead,Only cache misses,Only network issues,Capital expenditures
S7,CST423,Cloud deployment model is chosen based on?,Security and control needs,Only color,Only memory,Only CPU,Security and control needs
S7,CST423,Cloud challenges include?,Security and privacy,Only code generation,Only UI design,Only algorithms,Security and privacy
S7,CST423,Cloud benefits include?,On‑demand self‑service,Only OS tasks,Only test beds,Only strings,On‑demand self‑service
S7,CST423,Benefit of pay‑per‑use model is?,Cost efficiency,Only fixed cost,Only memory gains,Only network speed,Cost efficiency
S7,CST423,Cloud is part of?,Distributed computing era,Only standalone systems,Only batch processing,Only local computing,Distributed computing era
S7,CST423,NIST stands for?,National Institute of Standards and Technology,Network Internal System and Technology,National Internet Service Tech,Null Item Service Tech,National Institute of Standards and Technology
S7,CST423,Utility computing precedes?,Cloud computing,Only grid,Only OS,Only text processing,Cloud computing
S7,CST423,Cloud enables?,Resource pooling,Only single machine use,Only local files,Only registers,Resource pooling
#module 2
S7,CST423,Virtualization enables?,Multiple VMs on one physical host,Only one OS,Only memory,Only single thread,Multiple VMs on one physical host
S7,CST423,Machine virtualization abstracts?,Hardware layer,Only software,Only OS calls,Only UI,Hardware layer
S7,CST423,Process VM runs?,On host OS as application,Only hypervisor,Only BIOS,Only kernel,On host OS as application
S7,CST423,System VM runs?,Independent guest OS,Only process code,Only user memory,Only stack,Independent guest OS
S7,CST423,Binary translation is?,Technique to run unmodified guest OS,Only static,Only compile,Only sort,Technique to run unmodified guest OS
S7,CST423,Emulation refers to?,Mimicking another system,Only virtualization,Only JIT,Only pointers,Mimicking another system
S7,CST423,Hypervisor is also called?,VMM (Virtual Machine Monitor),Only OS,Only compiler,Only network layer,VMM (Virtual Machine Monitor)
S7,CST423,Type‑1 hypervisor runs?,Directly on host hardware,Only in guest OS,Only in BIOS,Only in kernel,Directly on host hardware
S7,CST423,Type‑2 hypervisor runs?,On host OS,Only direct hardware,Only BIOS,Only cloud,On host OS
S7,CST423,Para‑virtualization modifies?,Guest OS,Only cloud,Only code,Only network,Guest OS
S7,CST423,Hardware‑assisted virtualization uses?,CPU support,Only network support,Only memory store,Only kernels,CPU support
S7,CST423,Network virtualization abstracts?,Network resources,Only CPUs,Only files,Only registers,Network resources
S7,CST423,Storage virtualization merges?,Storage from different sources,Only CPU usage,Only stack,Only UI,Storage from different sources
S7,CST423,Desktop virtualization allows?,Multiple desktops on host,Only one,Only kernel process,Only hard links,Multiple desktops on host
S7,CST423,Virtualization pros include?,Resource efficiency,Only chaos,Only loss,Only fail,Resource efficiency
S7,CST423,VMM stands for?,Virtual Machine Monitor,Only VM,Only VNet,Only VMM,Virtual Machine Monitor
S7,CST423,Hypervisor type‑1 example?,Xen,Only cloud,Only CPU,Only network,Xen
S7,CST423,VMware is known for?,Full virtualization,Only PaaS,Only SaaS,Only IaaS,Full virtualization
S7,CST423,OS‑level virtualization uses?,Containers,Only VMs,Only disks,Only files,Containers
S7,CST423,Virtualized environment vs non‑virtualized differs by?,Hardware abstraction,Only memory size,Only I/O type,Only network type,Hardware abstraction
S7,CST423,Storage virtualization improves?,Disk utilization,Only CPU,Only memory,Only stack,Disk utilization
S7,CST423,Network virtualization improves?,Flexibility of network configs,Only one switch,Only ethernet specifics,Only fiber,Flexibility of network configs
